step,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,lr
72,0.07674915133416653,0.9245513631105423,0.8700956863164901,0.07044346059882593,0.933512971013368,0.8861686869295772,6.25e-05
73,0.07711254872009159,0.9246526223421097,0.8700477030277253,0.07062978487826155,0.9327945253568257,0.8851296195607937,6.25e-05
74,0.07679123032838106,0.9248733612298965,0.8705362910032273,0.06983176507650617,0.9340574659868153,0.8867279338146636,6.25e-05
75,0.0765254281014204,0.9245875133275986,0.8702223854064941,0.07130288287342904,0.9316195266213484,0.8839334662327033,6.25e-05
76,0.07649787774682044,0.9248916193246841,0.8705436276197434,0.07274279304726157,0.9298631703544281,0.8818584289736376,6.25e-05
77,0.07576056175306439,0.925457685470581,0.8715780005455017,0.06998071891670217,0.9335557083169858,0.8864520478867247,6.25e-05
78,0.07597006130218506,0.9251618775129318,0.8710793007612229,0.06890187802131542,0.9348588057025939,0.8880344474030112,3.125e-05
79,0.07527126045525075,0.9262492980957031,0.8725449039936065,0.06935240600458877,0.9343334839729491,0.8869988927227295,3.125e-05
80,0.07543221977353096,0.9258509284257889,0.8718552590608597,0.07029969446331322,0.9329336504498403,0.8854384584698135,3.125e-05
81,0.07515733767300845,0.9262964223623276,0.8726471123695374,0.0694648678044597,0.9343333203278615,0.8871848383349573,3.125e-05
82,0.07594158151000738,0.9253975476026535,0.8715378415584564,0.07017660174451902,0.9335466248546532,0.88633993268013,3.125e-05
83,0.07530702417343856,0.9260248564481736,0.8723872413635254,0.0698432025802647,0.933077129537236,0.8857194579052116,3.125e-05
84,0.074879254989326,0.9263626102209092,0.8729414832592011,0.06996499171885782,0.9335997941608201,0.8863305841496367,3.125e-05
85,0.07475871999189257,0.9262575159072876,0.8724245525598526,0.06994920911010868,0.9332548971185665,0.8857994287789701,1.5625e-05
86,0.07452196295559406,0.9265003423690796,0.8728263347148896,0.06982344844027194,0.9330589360224748,0.885660315226176,1.5625e-05
87,0.07466035733371973,0.9264884215593338,0.8729171308279038,0.06993993089168134,0.9328211175943325,0.8854832354776874,1.5625e-05
88,0.07495444615557789,0.9259332909584045,0.872058256983757,0.069584740058123,0.9334061246908115,0.8863155733563467,1.5625e-05
